Date,equity
2011-04-07,1.0488843785077686
2011-04-08,1.0488534479640932
2011-04-11,1.0488252881964064
2011-04-12,1.0480182916051128
2011-04-13,1.0476226624484757
2011-04-14,1.0475543041305597
2011-04-15,1.0476234421584012
2011-04-18,1.0473355547916932
2011-04-19,1.0473446087670726
2011-04-20,1.0473321659618842
2011-04-21,1.047330430963177
2011-04-25,1.0472807061016602
2011-04-26,1.047249690260915
2011-04-27,1.0472626783897105
2011-04-28,1.0470168814746754
2011-04-29,1.0470252011052927
2011-05-02,1.047016422792312
2011-05-03,1.0472087539257566
2011-05-04,1.0477442261621828
2011-05-05,1.047764112250928
2011-05-06,1.0477516632783397
2011-05-09,1.0477610251748872
2011-05-10,1.0476906911840516
2011-05-11,1.0477083453263354
2011-05-12,1.0476343934093129
2011-05-13,1.0474195381716724
2011-05-16,1.0479306768506098
2011-05-17,1.0484399049940194
2011-05-18,1.0474331794973912
2011-05-19,1.0478877207241701
2011-05-20,1.0476714981347484
2011-05-23,1.047839777200975
2011-05-24,1.047974905177019
2011-05-25,1.047968765888268
2011-05-26,1.0480184783156985
2011-05-27,1.0480615524207633
2011-05-31,1.0481100535402144
2011-06-01,1.0484742731845322
2011-06-02,1.047616828718313
2011-06-03,1.0476687260127542
2011-06-06,1.0476480536513242
2011-06-07,1.0478924025971124
2011-06-08,1.0479878645195992
2011-06-09,1.0473953599275554
2011-06-10,1.0476690383543077
2011-06-13,1.0472676417412363
2011-06-14,1.047404891453592
2011-06-15,1.0473282278204021
2011-06-16,1.0475192721574735
2011-06-17,1.04750171907242
2011-06-20,1.0474811803507111
2011-06-21,1.0472365745145897
2011-06-22,1.0474327389263218
2011-06-23,1.047782310633581
2011-06-24,1.0476117863743863
2011-06-27,1.047543058418741
2011-06-28,1.0474663969807134
2011-06-29,1.0477187723168213
2011-06-30,1.047767793426089
2011-07-01,1.0475660300165843
2011-07-05,1.0472420963681004
2011-07-06,1.0474520450698461
2011-07-07,1.0472111603634342
2011-07-08,1.0472091827487675
2011-07-11,1.047280944943108
2011-07-12,1.0475398678262644
2011-07-13,1.0479924877916071
2011-07-14,1.0442810161425378
2011-07-15,1.0443338900855152
2011-07-18,1.0442982100492484
2011-07-19,1.0442855183977202
2011-07-20,1.043938389880417
2011-07-21,1.0439208579311856
2011-07-22,1.044149439607541
2011-07-25,1.0441034148246153
2011-07-26,1.0440923072782005
2011-07-27,1.0440924358549533
2011-07-28,1.0441027336745468
2011-07-29,1.0449747263067337
2011-08-01,1.0465091781013556
2011-08-02,1.0508606481880516
2011-08-03,1.051247906121335
2011-08-04,1.0566744992665256
2011-08-05,1.0532179146260119
2011-08-08,1.0562917638171938
2011-08-09,1.0568890338781542
2011-08-10,1.0594479735565066
2011-08-11,1.0548446683048616
2011-08-12,1.05560114967385
2011-08-15,1.055264551678094
2011-08-16,1.0556217753581894
2011-08-17,1.056880612426481
2011-08-18,1.0574819694622954
2011-08-19,1.0580024713475529
2011-08-22,1.0573809218509027
2011-08-23,1.0577488692231292
2011-08-24,1.0560625287496326
2011-08-25,1.0563987921521525
2011-08-26,1.056920458088175
2011-08-29,1.0566588537733055
2011-08-30,1.0567348930538605
2011-08-31,1.0565067881417491
2011-09-01,1.0577446980068046
2011-09-02,1.0582416663977887
2011-09-06,1.0589509588224497
2011-09-07,1.0585853090561073
2011-09-08,1.0586228214249798
2011-09-09,1.0588996513625502
2011-09-12,1.0588969027549164
2011-09-13,1.0585357650599374
2011-09-14,1.0585647592808913
2011-09-15,1.0584635467898245
2011-09-16,1.0585009556977827
2011-09-19,1.0588099445677155
2011-09-20,1.058854265763383
2011-09-21,1.059712049825404
2011-09-22,1.0694952004748108
2011-09-23,1.0694678495778507
2011-09-26,1.0687252524746655
2011-09-27,1.0682028910077033
2011-09-28,1.0684338447169432
2011-09-29,1.06853135290755
2011-09-30,1.0691398275369517
2011-10-03,1.0700183325354025
2011-10-04,1.0697587713747958
2011-10-05,1.0695197651677053
2011-10-06,1.068614696249074
2011-10-07,1.068804611824485
2011-10-10,1.0683705473642373
2011-10-11,1.0685872113570614
2011-10-12,1.0675053467806366
2011-10-13,1.0677395972505497
2011-10-14,1.0673699921963598
2011-10-17,1.0674221213519983
2011-10-18,1.0676170783027386
2011-10-19,1.0676156726568438
2011-10-20,1.0671121927794858
2011-10-21,1.0665099909188762
2011-10-24,1.0665105461883997
2011-10-25,1.0667437385281662
2011-10-26,1.0664585196270011
2011-10-27,1.0661702342135544
2011-10-28,1.066143516040249
2011-10-31,1.0658645889905227
2011-11-01,1.0663541869326794
2011-11-02,1.0659427342650338
2011-11-03,1.065631674704688
2011-11-04,1.0658739703736417
2011-11-07,1.066169380155364
2011-11-08,1.0659573677473384
2011-11-09,1.0657419104208816
2011-11-10,1.065789001621777
2011-11-11,1.0652735671011382
2011-11-14,1.0656142623417504
2011-11-15,1.065334545891756
2011-11-16,1.0656298389115093
2011-11-17,1.065980768850112
2011-11-18,1.065950348728054
2011-11-21,1.0660262310353807
2011-11-22,1.066454722646934
2011-11-23,1.0668284935962773
2011-11-25,1.0658910006338185
2011-11-28,1.0658470892591843
2011-11-29,1.0647847084611353
2011-11-30,1.0649955195678877
2011-12-01,1.06476293250375
2011-12-02,1.0649803036276921
2011-12-05,1.0649516124730705
2011-12-06,1.0651935807045527
2011-12-07,1.0648884632310023
2011-12-08,1.064940573945664
2011-12-09,1.0629792430966887
2011-12-12,1.0629791685927605
2011-12-13,1.0629893479736279
2011-12-14,1.0632474712740847
2011-12-15,1.0628799080885765
2011-12-16,1.0631285028481696
2011-12-19,1.065094694654797
2011-12-20,1.0642671399160644
2011-12-21,1.064190269366092
2011-12-22,1.0641404493603346
2011-12-23,1.0641213333264434
2011-12-27,1.063864070018563
2011-12-28,1.063827678434684
2011-12-29,1.0638173562850248
2011-12-30,1.0637986350946602
2012-01-03,1.0634827910679252
2012-01-04,1.0634794009004025
2012-01-05,1.0634788244015059
2012-01-06,1.0634751890150376
2012-01-09,1.06370591943103
2012-01-10,1.0637001751005943
2012-01-11,1.06332152138139
2012-01-12,1.063312687316512
2012-01-13,1.0633260960571311
2012-01-17,1.0633316191988225
2012-01-18,1.0633017906347852
2012-01-19,1.0632993701479767
2012-01-20,1.0633433388730047
2012-01-23,1.063381202279011
2012-01-24,1.0633638860550916
2012-01-25,1.0633429831513612
2012-01-26,1.06322055899084
2012-01-27,1.0632130529342103
2012-01-30,1.0633919867942494
2012-01-31,1.0631560434546514
2012-02-01,1.0631472622334848
2012-02-02,1.0631176742096788
2012-02-03,1.0631110010455682
2012-02-06,1.063238592380511
2012-02-07,1.0635039656048635
2012-02-08,1.0637380679755588
2012-02-09,1.0640658908132987
2012-02-10,1.0634157717962527
2012-02-13,1.0631909238781603
2012-02-14,1.0632476465557588
2012-02-15,1.0629906295973912
2012-02-16,1.0634066892720224
2012-02-17,1.063191433671744
2012-02-21,1.0634170321184013
2012-02-22,1.06281808150765
2012-02-23,1.0628326995862727
2012-02-24,1.0630721910361347
2012-02-27,1.0625312728401595
2012-02-28,1.0624960227187437
2012-02-29,1.062848648948785
2012-03-01,1.0628233343636988
2012-03-02,1.0621868353553956
2012-03-05,1.062417596201642
2012-03-06,1.0619960923482756
2012-03-07,1.0622058995788195
2012-03-08,1.0628550647356854
2012-03-09,1.0628259818603922
2012-03-12,1.0627880955377527
2012-03-13,1.0638959175901344
2012-03-14,1.0657772930198726
2012-03-15,1.0655613448480805
2012-03-16,1.0653735933840536
2012-03-19,1.0661974682071818
2012-03-20,1.065865609676339
2012-03-21,1.0650066507325358
2012-03-22,1.0648723580654065
2012-03-23,1.0645094925121632
2012-03-26,1.0646338165181135
2012-03-27,1.0639539118361938
2012-03-28,1.0642458507577657
2012-03-29,1.063106926382019
2012-03-30,1.064133124892862
2012-04-02,1.0635828123726216
2012-04-03,1.0641341648301559
2012-04-04,1.0619981040305075
2012-04-05,1.0620893141260481
2012-04-09,1.061478964045078
2012-04-10,1.061415050425257
2012-04-11,1.0614277300385704
2012-04-12,1.0612114073123007
2012-04-13,1.0604756396422677
2012-04-16,1.060707874846486
2012-04-17,1.0607155429665371
2012-04-18,1.060664796547564
2012-04-19,1.0608955399691467
2012-04-20,1.0606622913143198
2012-04-23,1.0607299713400475
2012-04-24,1.0607378614339031
2012-04-25,1.0605128462061353
2012-04-26,1.060451661006433
2012-04-27,1.0601901582534519
2012-04-30,1.0604051493390512
2012-05-01,1.0604551254520793
2012-05-02,1.0603932280556798
2012-05-03,1.0601615153956536
2012-05-04,1.0595987711233623
2012-05-07,1.0598317776538455
2012-05-08,1.0597880905098764
2012-05-09,1.0597697529479457
2012-05-10,1.0597903034270626
2012-05-11,1.0597464199549844
2012-05-14,1.0597261601599255
2012-05-15,1.0597383228254464
2012-05-16,1.0597456649421688
2012-05-17,1.0597673589379504
2012-05-18,1.0597417568857446
2012-05-21,1.0597198614902459
2012-05-22,1.059236281402786
2012-05-23,1.0591991000814853
2012-05-24,1.0596965366866034
2012-05-25,1.0596069987709147
2012-05-29,1.0596134700601145
2012-05-30,1.059513423889761
2012-05-31,1.0595452489725452
2012-06-01,1.0596088027184516
2012-06-04,1.0594880429451798
2012-06-05,1.059330629833823
2012-06-06,1.0588464923663652
2012-06-07,1.0588494147595495
2012-06-08,1.058848980456352
2012-06-11,1.0587861849665094
2012-06-12,1.0591213436443354
2012-06-13,1.0590996697203514
2012-06-14,1.0590855446105691
2012-06-15,1.058819526604122
2012-06-18,1.059082702530074
2012-06-19,1.058598724087956
2012-06-20,1.058603084015927
2012-06-21,1.0590824382472448
2012-06-22,1.058843758478317
2012-06-25,1.0589399240929533
2012-06-26,1.0589535040889553
2012-06-27,1.058718013849417
2012-06-28,1.0589570813512972
2012-06-29,1.0584677953906512
2012-07-02,1.0583401799975451
2012-07-03,1.058365818586972
2012-07-05,1.0583066562679195
2012-07-06,1.0582194543010677
2012-07-09,1.0582146733331705
2012-07-10,1.0582391616787663
2012-07-11,1.0582085000308696
2012-07-12,1.0582493543999656
2012-07-13,1.058457995326609
2012-07-16,1.0582340061174824
2012-07-17,1.058200040077345
2012-07-18,1.0582095445380317
2012-07-19,1.0584520982055075
2012-07-20,1.0582337825864643
2012-07-23,1.0582434119659232
2012-07-24,1.0583965325839444
2012-07-25,1.0586332749228935
2012-07-26,1.0583920248756513
2012-07-27,1.0583958281168029
2012-07-30,1.0583711314975282
2012-07-31,1.0579093193500917
2012-08-01,1.0582278098916047
2012-08-02,1.0581155652510374
2012-08-03,1.058198994700837
2012-08-06,1.058407115025336
2012-08-07,1.0582493122785586
2012-08-08,1.0581389115160558
2012-08-09,1.0581882971993368
2012-08-10,1.0577591746192443
2012-08-13,1.0578231690078284
2012-08-14,1.0584599023123067
2012-08-15,1.0596307456189704
2012-08-16,1.0604954909914714
2012-08-17,1.0598327675648358
2012-08-20,1.05968154241304
2012-08-21,1.0592569591972036
2012-08-22,1.057781749686644
2012-08-23,1.0575994833466187
2012-08-24,1.0576489743523885
2012-08-27,1.0574533563459902
2012-08-28,1.0573790626568247
2012-08-29,1.0576339037117732
2012-08-30,1.0574238697152831
2012-08-31,1.056484406578729
2012-09-04,1.0564620224801105
2012-09-05,1.0566374334115145
2012-09-06,1.0566160119301609
2012-09-07,1.0564094797805395
2012-09-10,1.056205964952779
2012-09-11,1.0567468641743134
2012-09-12,1.0596168532576178
2012-09-13,1.059780387860499
2012-09-14,1.062512994475515
2012-09-17,1.0612266616270247
2012-09-18,1.0603446808864643
2012-09-19,1.0593601597036078
2012-09-20,1.0589070169200365
2012-09-21,1.0585134920362613
2012-09-24,1.0584110197346996
2012-09-25,1.0577971467212923
2012-09-26,1.0577958831434875
2012-09-27,1.0580145278365463
2012-09-28,1.0577952192299591
2012-10-01,1.0577762614379698
2012-10-02,1.057910738541864
2012-10-03,1.0576800392882577
2012-10-04,1.0580867018593905
2012-10-05,1.0592195158736328
2012-10-08,1.058842519863157
2012-10-09,1.0589838289259748
2012-10-10,1.0587243172182024
2012-10-11,1.0587058534951204
2012-10-12,1.0584163909662778
2012-10-15,1.0587226617496157
2012-10-16,1.0584865351974853
2012-10-17,1.0593604090026905
2012-10-18,1.059176179581841
2012-10-19,1.058659895442308
2012-10-22,1.059208642020533
2012-10-23,1.058947389086737
2012-10-24,1.0590279299173748
2012-10-25,1.0588771639640684
2012-10-26,1.0581773010665547
2012-10-31,1.0580221745806606
2012-11-01,1.058044580715297
2012-11-02,1.0580863104026665
2012-11-05,1.0577408194648448
2012-11-06,1.0579734837464558
2012-11-07,1.0571435868654957
2012-11-08,1.057122593689993
2012-11-09,1.0571241262123976
2012-11-12,1.0571307936498568
2012-11-13,1.0571385592094524
2012-11-14,1.0571453441070369
2012-11-15,1.0571428379843804
2012-11-16,1.0571418672087667
2012-11-19,1.0571089040599582
2012-11-20,1.0568769877906463
2012-11-21,1.0569853891822154
2012-11-23,1.0570303836122754
2012-11-26,1.0568937920695158
2012-11-27,1.05675009436649
2012-11-28,1.0567276219625943
2012-11-29,1.0567225062442376
2012-11-30,1.0567570983958514
2012-12-03,1.0566693773574318
2012-12-04,1.0563968742438938
2012-12-05,1.0564612739248813
2012-12-06,1.0564603538224042
2012-12-07,1.0565739927748412
2012-12-10,1.0562420411907991
2012-12-11,1.0566124302097797
2012-12-12,1.05710905916304
2012-12-13,1.057096663071941
2012-12-14,1.056226488245248
2012-12-17,1.058191763419574
2012-12-18,1.0598728198291505
2012-12-19,1.059483100674134
2012-12-20,1.0594962480924897
2012-12-21,1.058435160244641
2012-12-24,1.0585123304272503
2012-12-26,1.058387476032708
2012-12-27,1.0575264185751991
2012-12-28,1.057664395920451
2012-12-31,1.0574514038727578
2013-01-02,1.0584204408324394
2013-01-03,1.059102569074716
2013-01-04,1.059181490402497
2013-01-07,1.0586858643545247
2013-01-08,1.05844112545268
2013-01-09,1.0584806512102083
2013-01-10,1.058606043320559
2013-01-11,1.058238865741691
2013-01-14,1.058275868887015
2013-01-15,1.058076313615761
2013-01-16,1.0577907061584633
2013-01-17,1.0583205849504917
2013-01-18,1.0570437158804127
2013-01-22,1.0569014938314436
2013-01-23,1.056933415274439
2013-01-24,1.0572644339998623
2013-01-25,1.0576625256624295
2013-01-28,1.0578382304581468
2013-01-29,1.0580716128503498
2013-01-30,1.05807540581464
2013-01-31,1.0581433073106108
2013-02-01,1.0600493363347598
2013-02-04,1.058737827037774
2013-02-05,1.059112391873082
2013-02-06,1.058913517982164
2013-02-07,1.0589374190814267
2013-02-08,1.0588416696536609
2013-02-11,1.0587953961641305
2013-02-12,1.0588590485469176
2013-02-13,1.0588512585652963
2013-02-14,1.0587974750119167
2013-02-15,1.0585932923738461
2013-02-19,1.0587058470591582
2013-02-20,1.0588033843064268
2013-02-21,1.0584053586879005
2013-02-22,1.0584385865390327
2013-02-25,1.0575330988112204
2013-02-26,1.0576238053460452
2013-02-27,1.0578055756726625
2013-02-28,1.05777662524922
2013-03-01,1.0577676710887283
2013-03-04,1.0576063987209972
2013-03-05,1.057890971187201
2013-03-06,1.0577199610835604
2013-03-07,1.0582128117269551
2013-03-08,1.0583768297360663
2013-03-11,1.0585840796348471
2013-03-12,1.0580406860711358
2013-03-13,1.0583288218400468
2013-03-14,1.0583861250529496
2013-03-15,1.0582365772806974
2013-03-18,1.0579349266706555
2013-03-19,1.0578890019946752
2013-03-20,1.0578545121907335
2013-03-21,1.0577257447805675
2013-03-22,1.0578356219634208
2013-03-25,1.0575894332333244
2013-03-26,1.0577885144118102
2013-03-27,1.0574311324906522
2013-03-28,1.0577047512951594
2013-04-01,1.0572108990976132
2013-04-02,1.057450667028615
2013-04-03,1.0572099853156476
2013-04-04,1.0572310012558463
2013-04-05,1.057864880727082
2013-04-08,1.0575990022741277
2013-04-09,1.0575721431649459
2013-04-10,1.0570254038130686
2013-04-11,1.0567950523362022
2013-04-12,1.0570288316248453
2013-04-15,1.0570656167321697
2013-04-16,1.0568408227331003
2013-04-17,1.0568829816839052
2013-04-18,1.056679813709865
2013-04-19,1.0567683133843389
2013-04-22,1.056776510952891
2013-04-23,1.056683836373578
2013-04-24,1.0567008239962739
2013-04-25,1.0564732897385674
2013-04-26,1.0566141677791823
2013-04-29,1.0566188948502455
2013-04-30,1.0565937344136545
2013-05-01,1.0567296072110994
2013-05-02,1.0568527110231771
2013-05-03,1.056439338716077
2013-05-06,1.0564774339185419
2013-05-07,1.0565157927968216
2013-05-08,1.0567274107115996
2013-05-09,1.0567757492200227
2013-05-10,1.056819815467266
2013-05-13,1.057269120833143
2013-05-14,1.0573413803541893
2013-05-15,1.0570562595283988
2013-05-16,1.0566848592033233
2013-05-17,1.0572712535711275
2013-05-20,1.057050644236227
2013-05-21,1.0570999559546035
2013-05-22,1.0571785729946195
2013-05-23,1.057077407029537
2013-05-24,1.0570752983813314
2013-05-28,1.0574415314341505
2013-05-29,1.0572952035470211
2013-05-30,1.0569707271556137
2013-05-31,1.0574167801211103
2013-06-03,1.0572150638066478
2013-06-04,1.0573782185722151
2013-06-05,1.057285502370901
2013-06-06,1.0570426230257095
2013-06-07,1.0578851432276162
2013-06-10,1.0577994682398248
2013-06-11,1.0578621573707199
2013-06-12,1.0577069948998956
2013-06-13,1.057499964366874
2013-06-14,1.0571894788966358
2013-06-17,1.0574505696939949
2013-06-18,1.0574171692507723
2013-06-19,1.0576392105928623
2013-06-20,1.0581457705634552
2013-06-21,1.0590429075886076
2013-06-24,1.0591269333239504
2013-06-25,1.0592871215632131
2013-06-26,1.0590846009713217
2013-06-27,1.058458742709025
2013-06-28,1.0583139991237123
2013-07-01,1.0584659113011836
2013-07-02,1.0582137375708704
2013-07-03,1.0585094671471156
2013-07-05,1.0590294474130737
2013-07-08,1.0583025866469666
2013-07-09,1.0582747644357668
2013-07-10,1.058376448479698
2013-07-11,1.0581048958600807
2013-07-12,1.0581269483107534
2013-07-15,1.0580524538263854
2013-07-16,1.057943652009539
2013-07-17,1.0578429225897799
2013-07-18,1.05821609621749
2013-07-19,1.0578004297328532
2013-07-22,1.0577806601306092
2013-07-23,1.057776880951655
2013-07-24,1.0581340776244577
2013-07-25,1.0576637355964578
2013-07-26,1.0576130270934063
2013-07-29,1.0579807502008893
2013-07-30,1.057835717745719
2013-07-31,1.0580135114290474
2013-08-01,1.0589773617972096
2013-08-02,1.0589351253626267
2013-08-05,1.059374907396863
2013-08-06,1.059195713415896
2013-08-07,1.0589139689908382
2013-08-08,1.0588920110317586
2013-08-09,1.0589954061879898
2013-08-12,1.0590168175227528
2013-08-13,1.0594249202315438
2013-08-14,1.0593670966287614
2013-08-15,1.0597562710692294
2013-08-16,1.059896518429137
2013-08-19,1.0603605454751055
2013-08-20,1.0603837135377454
2013-08-21,1.0614278210349173
2013-08-22,1.0607507691346838
2013-08-23,1.0607448967822075
2013-08-26,1.0602988172331629
2013-08-27,1.060121159261229
2013-08-28,1.060209495492707
2013-08-29,1.060435214540854
2013-08-30,1.0604094880892114
2013-09-03,1.06061533949653
2013-09-04,1.0609673555988248
2013-09-05,1.0614328223644942
2013-09-06,1.061018902812047
2013-09-09,1.0603328256361344
2013-09-10,1.060736994308572
2013-09-11,1.0604019458557745
2013-09-12,1.0604225718585187
2013-09-13,1.0606415152752675
2013-09-16,1.0601689041992848
2013-09-17,1.0599594452196366
2013-09-18,1.0604008087411765
2013-09-19,1.060280131859802
2013-09-20,1.0601458821429695
2013-09-23,1.0602075438849028
2013-09-24,1.060274524859201
2013-09-25,1.0603988206720214
2013-09-26,1.0603309731415598
2013-09-27,1.0604191001195629
2013-09-30,1.0604613616868097
2013-10-01,1.0605914150727611
2013-10-02,1.0606109027869608
2013-10-03,1.060612311787227
2013-10-04,1.0605119874512776
2013-10-07,1.0605126033283023
2013-10-08,1.0604800696625492
2013-10-09,1.0602426013404065
2013-10-10,1.0600006949000778
2013-10-11,1.0597692200309337
2013-10-14,1.0597689630480482
2013-10-15,1.0597682230510337
2013-10-16,1.0599560623333086
2013-10-17,1.0599523062758065
2013-10-18,1.0601767478493702
2013-10-21,1.0601602660393745
2013-10-22,1.0602525452267801
2013-10-23,1.0602324506673795
2013-10-24,1.0598840876369717
2013-10-25,1.060151183239421
2013-10-28,1.0600298201894152
2013-10-29,1.05989878601434
2013-10-30,1.0598787834920436
2013-10-31,1.0598860824314906
2013-11-01,1.05981585566605
2013-11-04,1.0598232589245875
2013-11-05,1.0598241093614054
2013-11-06,1.0600364881716553
2013-11-07,1.0598991849769495
2013-11-08,1.059700589884536
2013-11-11,1.0600056012130736
2013-11-12,1.0599130177374683
2013-11-13,1.0599062980620324
2013-11-14,1.0597804201714665
2013-11-15,1.0597796371946415
2013-11-18,1.05990315242251
2013-11-19,1.0597970465754005
2013-11-20,1.0597993782106565
2013-11-21,1.0600670349527763
2013-11-22,1.0597717928615695
2013-11-25,1.05976022732773
2013-11-26,1.0597711891674477
2013-11-27,1.0599533695703507
2013-11-29,1.059641695326887
2013-12-02,1.0597695638821167
2013-12-03,1.0600089362756473
2013-12-04,1.0599615362797727
2013-12-05,1.0599816543976663
2013-12-06,1.0598543400413925
2013-12-09,1.0598506409139672
2013-12-10,1.05981023409804
2013-12-11,1.0597919769005855
2013-12-12,1.0594102948219195
2013-12-13,1.059636931382577
2013-12-16,1.0592560815321859
2013-12-17,1.0593157629750123
2013-12-18,1.0594560240898896
2013-12-19,1.059318928993984
2013-12-20,1.0593589445128841
2013-12-23,1.0592054816164598
2013-12-24,1.0590289129651798
2013-12-26,1.059033423197932
2013-12-27,1.0591915001564007
2013-12-30,1.059125344494603
2013-12-31,1.0586603977687246
2014-01-02,1.0586499462401364
2014-01-03,1.0588656935649312
2014-01-06,1.0587281872490515
2014-01-07,1.0589709495687065
2014-01-08,1.0588580192624542
2014-01-09,1.058659884382607
2014-01-10,1.058966350726623
2014-01-13,1.0602338524099002
2014-01-14,1.0591789751418021
2014-01-15,1.0591540325145097
2014-01-16,1.060600271005934
2014-01-17,1.060761323029247
2014-01-21,1.0610045080670145
2014-01-22,1.060857326198366
2014-01-23,1.0623612831917526
2014-01-24,1.063517550183505
2014-01-27,1.0633039339556214
2014-01-28,1.0634302852356918
2014-01-29,1.063925573364487
2014-01-30,1.0636161448148929
2014-01-31,1.0638207229453038
2014-02-03,1.0645498074685904
2014-02-04,1.0643206373214296
2014-02-05,1.0635126826344659
2014-02-06,1.0634023917219548
2014-02-07,1.0636875278166353
2014-02-10,1.0635661329153856
2014-02-11,1.0633130512600453
2014-02-12,1.06343687754229
2014-02-13,1.063804174970638
2014-02-14,1.0637961013164705
2014-02-18,1.0640717073034964
2014-02-19,1.0639314848332728
2014-02-20,1.063876640455986
2014-02-21,1.0640365260944986
2014-02-24,1.064187888540959
2014-02-25,1.0644841855155531
2014-02-26,1.064716002118823
2014-02-27,1.0649552087380347
2014-02-28,1.065158941264636
2014-03-03,1.0656760589681713
2014-03-04,1.0647226372086172
2014-03-05,1.065006247420874
2014-03-06,1.063896202873443
2014-03-07,1.063504051240631
2014-03-10,1.063510348571523
2014-03-11,1.063519869596964
2014-03-12,1.0637001310333905
2014-03-13,1.0639232048231664
2014-03-14,1.0639187463603414
2014-03-17,1.06351979029628
2014-03-18,1.0637129289597265
2014-03-19,1.0634204982774154
2014-03-20,1.0630675878123885
2014-03-21,1.0634298681462397
2014-03-24,1.0635821359404132
2014-03-25,1.063472062725949
2014-03-26,1.0632409018632687
2014-03-27,1.0633317816986203
2014-03-28,1.0631480639073245
2014-03-31,1.0630932495387935
2014-04-01,1.062892634288417
2014-04-02,1.062769436499783
2014-04-03,1.0631231398983896
2014-04-04,1.0629204771100653
2014-04-07,1.063250821715855
2014-04-08,1.0633475760548983
2014-04-09,1.0631076250751819
2014-04-10,1.0641949319620587
2014-04-11,1.0648276402983443
2014-04-14,1.064460243150731
2014-04-15,1.0650265515002928
2014-04-16,1.065087668857891
2014-04-17,1.0646259366579605
2014-04-21,1.0643815528085712
2014-04-22,1.0642779428529465
2014-04-23,1.0645814925691977
2014-04-24,1.0647352814103226
2014-04-25,1.0648065920468561
2014-04-28,1.0642260835856678
2014-04-29,1.064149875170575
2014-04-30,1.0642729271502327
2014-05-01,1.064487205976472
2014-05-02,1.0648606741593296
2014-05-05,1.06421026123092
2014-05-06,1.0642151114538652
2014-05-07,1.0641505933091535
2014-05-08,1.0640721780568891
2014-05-09,1.0641955309548197
2014-05-12,1.0635657153606504
2014-05-13,1.0639514215542822
2014-05-14,1.0644183449698414
2014-05-15,1.0646894713961363
2014-05-16,1.064523386714739
2014-05-19,1.0642037071633341
2014-05-20,1.0643129933558837
2014-05-21,1.0638998429315045
2014-05-22,1.0638446206141934
2014-05-23,1.0641110849094848
2014-05-27,1.063979914990149
2014-05-28,1.064509155359541
2014-05-29,1.063590636370488
2014-05-30,1.0637869982452681
2014-06-02,1.0632093012290744
2014-06-03,1.0630211696336636
2014-06-04,1.0630101807939991
2014-06-05,1.0630377561255828
2014-06-06,1.0629824231485743
2014-06-09,1.0631753437165408
2014-06-10,1.0631373403204247
2014-06-11,1.0629055506937086
2014-06-12,1.0634876766038852
2014-06-13,1.063241475169193
2014-06-16,1.0635202204829304
2014-06-17,1.0630044290288378
2014-06-18,1.0632949894638573
2014-06-19,1.062834087501013
2014-06-20,1.0628891823849842
2014-06-23,1.0628631424573114
2014-06-24,1.0630745749425365
2014-06-25,1.0628637361774793
2014-06-26,1.0630793340711935
2014-06-27,1.0632127165249778
2014-06-30,1.0630744760039597
2014-07-01,1.0628674877626114
2014-07-02,1.0626714580665737
2014-07-03,1.0624353229287178
2014-07-07,1.062731687633344
2014-07-08,1.0627236608412143
2014-07-09,1.0624830195216666
2014-07-10,1.062478035145299
2014-07-11,1.0630084175798657
2014-07-14,1.062032281544629
2014-07-15,1.0618449991179904
2014-07-16,1.0619172155444867
2014-07-17,1.0656902596684152
2014-07-18,1.0650700755475793
2014-07-21,1.0654242244455265
2014-07-22,1.0657893742676299
2014-07-23,1.06598612666411
2014-07-24,1.0651949084142873
2014-07-25,1.0655417007029728
2014-07-28,1.0655316404152828
2014-07-29,1.065777677901341
2014-07-30,1.0653981936380341
2014-07-31,1.0649473863387795
2014-08-01,1.0651824870831597
2014-08-04,1.0651207543058705
2014-08-05,1.0650083054042623
2014-08-06,1.0650296060290332
2014-08-07,1.0654981343114511
2014-08-08,1.0650415198750167
2014-08-11,1.065038167449421
2014-08-12,1.0649133937998954
2014-08-13,1.0652561573550936
2014-08-14,1.0652893874201932
2014-08-15,1.065679033568974
2014-08-18,1.0651769502478174
2014-08-19,1.0652716277405196
2014-08-20,1.0649481031039119
2014-08-21,1.0652367435433108
2014-08-22,1.0654111989398276
2014-08-25,1.065520352137793
2014-08-26,1.0653331138548705
2014-08-27,1.065328696622437
2014-08-28,1.0660223807380467
2014-08-29,1.0660597300228165
2014-09-02,1.0651003918424538
2014-09-03,1.065451920205997
2014-09-04,1.064892382964234
2014-09-05,1.0650967345715878
2014-09-08,1.064868886908533
2014-09-09,1.0650333835237822
2014-09-10,1.065300625360215
2014-09-11,1.0650410715724197
2014-09-12,1.0651954059107451
2014-09-15,1.0650602545175427
2014-09-16,1.065162934597394
2014-09-17,1.0653708728547284
2014-09-18,1.065510819789207
2014-09-19,1.0652944439004444
2014-09-22,1.0652350497081953
2014-09-23,1.0652248979054812
2014-09-24,1.0652102251376192
2014-09-25,1.0651983451602836
2014-09-26,1.0651331735814082
2014-09-29,1.064922916203256
2014-09-30,1.0650209133325812
2014-10-01,1.0650928352293314
2014-10-02,1.064593569640232
2014-10-03,1.0641457735074988
2014-10-06,1.064127929446575
2014-10-07,1.0645181965589645
2014-10-08,1.0649522811293588
2014-10-09,1.064887947072469
2014-10-10,1.0652725193920598
2014-10-13,1.0655016992159527
2014-10-14,1.0656165056125757
2014-10-15,1.0660730578175663
